ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
11.390532547307691	14.2	5.0	12.5	8.5	17.751479293846153	29	14	19	5.0	13.0	9.0	7	5.0	12.0	8.0	0	0	0.008923768997192383	150	0.4297306537628174	32	78.66666666666666	
5.68047337707692	15.0	5.0	12.8	8.8	17.751479293846153	30	14	18	5	14	10	12	5	12	8	0	0	0.010987043380737305	155	0.4407176971435547	33	78.70967741935485	
4.97041420430769	16.4	5.0	13.0	9.0	17.751479293846153	31	14	21	5	14	10	14	5	12	8	0	0	0.008416175842285156	160	0.44913387298583984	35	78.125	
12.07100592184615	15.0	5.0	12.2	8.2	17.751479293846153	32	14	16	5	13	9	14	5	12	8	0	0	0.013415336608886719	165	0.46254920959472656	35	78.78787878787878	
5.917159767999996	14.6	5.0	12.6	8.6	17.751479293846153	33	14	20	5	14	10	10	5	12	8	0	0	0.009564876556396484	170	0.47211408615112305	35	79.41176470588235	
9.763313612884613	13.6	5.0	12.5	8.5	17.751479293846153	34	15	17	5.0	13.0	9.0	7	5.0	12.0	8.0	0	0	0.008167505264282227	175	0.4802815914154053	36	79.42857142857143	
8.520710063076919	15.0	5.0	12.4	8.4	17.751479293846153	35	15	17	5	13	9	13	5	12	8	0	0	0.011577844619750977	180	0.49185943603515625	37	79.44444444444444	
12.662721896615384	15.6	5.0	12.4	8.4	17.751479293846153	36	15	17	5	13	9	15	5	12	8	0	0	0.009105443954467773	185	0.500964879989624	37	80.0	
11.390532547307691	15.2	5.0	12.75	8.75	17.751479293846153	37	16	23	5.0	14.0	10.0	8	5.0	12.0	8.0	0	0	0.010998725891113281	190	0.5119636058807373	37	80.52631578947368	
14.674556216923074	18.2	5.0	12.2	8.2	17.751479293846153	38	16	26	5	13	9	12	5	12	8	0	0	0.007611989974975586	195	0.5195755958557129	37	81.02564102564102	
8.757396453999997	20.4	5.0	12.4	8.4	17.751479293846153	39	16	26	5	13	9	12	5	12	8	0	0	0.011073112487792969	200	0.5306487083435059	38	81.0	
7.544378701153844	17.6	5.0	12.75	8.75	17.751479293846153	40	17	24	5.0	14.0	10.0	8	5.0	12.0	8.0	0	0	0.007768154144287109	205	0.538416862487793	38	81.46341463414635	
6.745562133692305	20.0	5.0	13.2	9.2	17.751479293846153	41	17	22	5	14	10	15	5	12	8	0	0	0.010395526885986328	210	0.5488123893737793	39	81.42857142857143	
4.733727813384613	18.6	5.0	13.2	9.2	17.751479293846153	42	17	24	5	14	10	15	5	12	8	0	0	0.01030874252319336	215	0.5591211318969727	40	81.3953488372093	
7.692307694846152	17.8	5.0	13.0	9.0	17.751479293846153	43	17	22	5	14	10	15	5	12	8	0	0	0.008629322052001953	220	0.5677504539489746	40	81.81818181818181	
12.89940828753846	18.4	5.0	12.4	8.4	17.751479293846153	44	17	22	5	14	10	15	5	12	8	0	0	0.010470867156982422	225	0.578221321105957	40	82.22222222222223	
17.751479293846153	17.0	5.0	12.0	8.0	17.751479293846153	45	17	22	5	12	8	13	5	12	8	0	0	0.00897669792175293	230	0.58719801902771	40	82.6086956521739	
10.295857992461535	17.0	5.0	12.2	8.2	17.751479293846153	46	17	20	5	13	9	15	5	12	8	0	0	0.010503292083740234	235	0.5977013111114502	40	82.97872340425532	
9.349112428769228	16.0	5.0	12.8	8.8	17.751479293846153	47	17	19	5	14	10	14	5	12	8	0	0	0.010814189910888672	240	0.6085155010223389	41	82.91666666666667	
9.822485210615381	15.8	5.0	12.4	8.4	17.751479293846153	48	17	20	5	13	9	12	5	12	8	0	0	0.008765220642089844	245	0.6172807216644287	41	83.26530612244898	
11.124260358153844	17.0	5.0	12.6	8.6	17.751479293846153	49	17	19	5	14	10	15	5	12	8	0	0	0.010169267654418945	250	0.6274499893188477	42	83.2	
14.201183435076922	15.8	5.0	12.4	8.4	17.751479293846153	50	17	19	5	13	9	15	5	12	8	0	0	0.011767387390136719	255	0.6392173767089844	42	83.52941176470588	
